SPECIES	Longitude	Latitude
Yungipicus_temminckii 	119.8698	-5.2698
Yungipicus_temminckii 	120.3227	-1.3663
Yungipicus_temminckii 	119.8722	-5.2586
Yungipicus_temminckii 	125.1550	1.5668
Yungipicus_temminckii 	124.8239	1.2706
Yungipicus_temminckii 	120.3079	-1.3250
Yungipicus_temminckii 	125.1444	1.5556
Yungipicus_temminckii 	124.3987	0.7790
Yungipicus_temminckii 	124.8484	1.3442
Yungipicus_temminckii 	120.3113	-1.4176
Yungipicus_temminckii 	125.1408	1.6226
Yungipicus_temminckii 	125.1602	1.5684
Yungipicus_temminckii 	124.1187	0.6992
Yungipicus_temminckii 	120.3102	-1.3092
Yungipicus_temminckii 	120.2783	-1.3052
Yungipicus_temminckii 	120.3131	-1.4073
Yungipicus_temminckii 	120.3765	-1.4500
Yungipicus_temminckii 	120.3164	-1.4250
Yungipicus_temminckii 	120.3225	-1.3681
Yungipicus_temminckii 	120.3552	-1.8304
Yungipicus_temminckii 	119.8976	-2.9867
Yungipicus_temminckii 	120.3046	-1.3217
Yungipicus_temminckii 	124.8521	1.4727
Yungipicus_temminckii 	124.4368	0.7244
Yungipicus_temminckii 	120.2901	-1.3167
Yungipicus_temminckii 	122.3016	0.7928
Yungipicus_temminckii 	119.8634	-2.9060
Yungipicus_temminckii 	124.4000	0.7818
Yungipicus_temminckii 	119.9193	-5.2710
Yungipicus_temminckii 	120.3086	-1.3245
Yungipicus_temminckii 	124.8493	1.3487
Yungipicus_temminckii 	125.1293	1.5296
Yungipicus_temminckii 	120.3087	-1.3247
Yungipicus_temminckii 	120.0988	-1.8003
Yungipicus_temminckii 	119.9795	-0.9681
Yungipicus_temminckii 	121.3876	-1.0392
Yungipicus_temminckii 	119.5822	-5.2579
Yungipicus_temminckii 	119.9270	-1.0073
Yungipicus_temminckii 	125.1609	1.5725
Yungipicus_temminckii 	125.1607	1.5717
Yungipicus_temminckii 	119.8885	-5.3759
Yungipicus_temminckii 	125.1638	1.5591
Yungipicus_temminckii 	122.7933	-0.9568
Yungipicus_temminckii 	124.4042	0.7863
Yungipicus_temminckii 	120.2099	-1.4968
Yungipicus_temminckii 	120.3321	-1.3391
Yungipicus_temminckii 	119.8704	-5.2696
Yungipicus_temminckii 	124.7954	1.3549
Yungipicus_temminckii 	124.3321	0.7249
Yungipicus_temminckii 	124.8360	1.3478
Yungipicus_temminckii 	120.3064	-1.3231
Yungipicus_temminckii 	120.3097	-1.3251
Yungipicus_temminckii 	119.8749	-5.2707
Yungipicus_temminckii 	121.2534	0.4884
Yungipicus_temminckii 	124.8707	1.3414
Yungipicus_temminckii 	125.1735	1.5520
Yungipicus_temminckii 	120.2260	-1.4689
Yungipicus_temminckii 	125.1554	1.5670
Yungipicus_temminckii 	120.3078	-1.3020
Yungipicus_temminckii 	124.8357	1.3552
Yungipicus_temminckii 	119.5498	-5.0773
Yungipicus_temminckii 	120.3280	-1.3357
Yungipicus_temminckii 	124.4308	0.7556
Yungipicus_temminckii 	124.8707	1.3414
Yungipicus_temminckii 	125.1550	1.5666
Yungipicus_temminckii 	120.3102	-1.2902
Yungipicus_temminckii 	119.6828	-5.0158
Yungipicus_temminckii 	119.8731	-5.2697
Yungipicus_temminckii 	124.8478	1.3443
Yungipicus_temminckii 	124.1165	0.5859
Yungipicus_temminckii 	119.8988	-2.9799
Yungipicus_temminckii 	125.1497	1.4459
Yungipicus_temminckii 	119.8746	-5.2701
Yungipicus_temminckii 	120.3081	-1.3151
Yungipicus_temminckii 	124.8481	1.3445
Yungipicus_temminckii 	125.1578	1.5704
Yungipicus_temminckii 	124.8708	1.3412
Yungipicus_temminckii 	125.1608	1.5669
Yungipicus_temminckii 	119.9920	-1.1142
Yungipicus_temminckii 	120.2992	-1.3232
Yungipicus_temminckii 	124.8344	1.3700
Yungipicus_temminckii 	120.2964	-1.3192
Yungipicus_temminckii 	120.3050	-1.3174
Yungipicus_temminckii 	123.9702	0.4508
Yungipicus_temminckii 	120.3156	-1.3828
Yungipicus_temminckii 	123.9678	0.4453
Yungipicus_temminckii 	124.8585	1.3596
Yungipicus_temminckii 	120.4239	-1.4742
Yungipicus_temminckii 	124.8702	1.3476
Yungipicus_temminckii 	125.1374	1.5203
Yungipicus_temminckii 	123.9024	0.5677
Yungipicus_temminckii 	119.8714	-5.2606
Yungipicus_temminckii 	123.8841	0.5456
Yungipicus_temminckii 	124.3917	0.7760
Yungipicus_temminckii 	119.7378	-5.0503
Yungipicus_temminckii 	120.0497	-1.5122
Yungipicus_temminckii 	120.3400	-1.3595
Yungipicus_temminckii 	120.3094	-1.3254
Yungipicus_temminckii 	119.6078	-4.9267
Yungipicus_temminckii 	120.1461	-1.2130
Coracina_bicolor 	124.3917	0.7760
Coracina_bicolor 	125.1551	1.5665
Coracina_bicolor 	125.1560	1.5586
Coracina_bicolor 	125.1515	1.5599
Coracina_bicolor 	123.0690	-4.4911
Coracina_bicolor 	122.2912	0.7820
Coracina_bicolor 	120.3078	-1.3020
Coracina_bicolor 	123.9024	0.5677
Coracina_bicolor 	119.8714	-5.2606
Coracina_bicolor 	124.5565	1.3767
Coracina_bicolor 	125.2310	1.5240
Coracina_bicolor 	125.1455	1.5525
Coracina_bicolor 	125.1604	1.5670
Coracina_bicolor 	125.1321	1.5555
Coracina_bicolor 	125.1628	1.5710
Coracina_bicolor 	125.1609	1.5725
Coracina_bicolor 	123.8982	0.5618
Coracina_bicolor 	125.1425	1.5547
Coracina_bicolor 	123.9680	0.4460
Coracina_bicolor 	125.1607	1.5956
Coracina_bicolor 	122.9564	-5.2702
Coracina_bicolor 	124.9985	1.4125
Coracina_bicolor 	125.1254	1.5869
Coracina_bicolor 	123.0749	-4.4943
Coracina_bicolor 	119.8988	-2.9799
Coracina_bicolor 	125.1468	1.5994
Coracina_bicolor 	125.2305	1.4656
Coracina_bicolor 	122.8931	-5.1880
Coracina_bicolor 	124.1224	0.6961
Coracina_bicolor 	119.7378	-5.0503
Coracina_bicolor 	125.1293	1.5296
Coracina_bicolor 	123.0991	-4.4625
Coracina_bicolor 	125.1883	1.5083
Coracina_bicolor 	122.0556	-0.2531
Coracina_bicolor 	125.1517	1.5602
Coracina_bicolor 	123.9644	0.4621
Coracina_bicolor 	125.1679	1.5660
Coracina_bicolor 	123.0706	-4.4978
Coracina_bicolor 	123.9678	0.4453
Coracina_bicolor 	125.1535	1.5600
Coracina_bicolor 	123.9635	0.4632
Coracina_bicolor 	125.1306	1.5273
Coracina_bicolor 	119.6078	-4.9267
Coracina_bicolor 	125.1370	1.5211
Coracina_bicolor 	125.1636	1.5644
Coracina_bicolor 	123.7980	0.5580
Coracina_bicolor 	125.1607	1.5689
Coracina_bicolor 	123.1627	-4.5892
Coracina_bicolor 	123.9340	0.5517
Coracina_bicolor 	122.7340	-1.0332
Coracina_bicolor 	123.9032	0.5625
Coracina_bicolor 	125.1629	1.5623
Coracina_bicolor 	125.1570	1.5717
Coracina_bicolor 	125.1542	1.5608
Coracina_bicolor 	122.8277	-4.4286
Coracina_bicolor 	124.4034	0.7763
Coracina_bicolor 	120.3094	-1.3254
Coracina_bicolor 	124.4067	0.8049
Coracina_bicolor 	125.1615	1.5649
Coracina_bicolor 	123.9084	0.5685
Coracina_bicolor 	120.3008	-1.3213
Coracina_bicolor 	122.3642	0.7828
Coracina_bicolor 	125.1519	1.5605
Coracina_bicolor 	122.8916	-5.1936
Coracina_bicolor 	124.7784	1.6040
Coracina_bicolor 	123.1663	-4.5927
Coracina_bicolor 	125.1718	1.5554
Coracina_bicolor 	124.4726	0.8870
Coracina_bicolor 	125.1373	1.5580
Coracina_bicolor 	119.9920	-1.1142
Coracina_bicolor 	123.9032	0.5625
Coracina_bicolor 	125.1554	1.5670
Coracina_bicolor 	125.1310	1.5394
Coracina_bicolor 	122.3016	0.7928
Coracina_bicolor 	122.8957	-5.1798
Coracina_bicolor 	124.1165	0.5859
Coracina_bicolor 	125.1607	1.5717
Coracina_bicolor 	122.8390	-5.5203
Coracina_bicolor 	123.0748	-4.4957
Coracina_bicolor 	120.3050	-1.3174
Coracina_bicolor 	123.0727	-4.4972
Coracina_bicolor 	125.1586	1.5699
Coracina_bicolor 	123.2888	0.5045
Coracina_bicolor 	123.9040	0.5630
Coracina_bicolor 	124.8187	1.5784
Coracina_bicolor 	125.1531	1.5531
Coracina_bicolor 	123.8841	0.5456
Coracina_bicolor 	125.1515	1.5600
Coracina_bicolor 	123.7125	0.5581
Coracina_bicolor 	123.0686	-4.4996
Coracina_bicolor 	123.9038	0.5628
Coracina_bicolor 	123.1178	-4.4897
Coracina_bicolor 	125.1372	1.5213
Coracina_bicolor 	125.1374	1.5203
Coracina_bicolor 	124.4308	0.7556
Coracina_bicolor 	125.1608	1.5669
Coracina_bicolor 	123.9702	0.4508
Coracina_bicolor 	125.1735	1.5520
Coracina_bicolor 	122.8725	-5.2090
Coracina_bicolor 	121.8331	0.6963
Coracina_bicolor 	125.1535	1.5551
Coracina_bicolor 	125.1444	1.5556
Coracina_bicolor 	123.9024	0.5677
Coracina_bicolor 	122.9657	-5.2537
Coracina_bicolor 	125.1466	1.5603
Coracina_bicolor 	122.9067	-5.1871
Loriculus_amabilis 	127.7745	0.5425
Loriculus_amabilis 	127.8415	0.7901
Loriculus_amabilis 	127.8911	0.4147
Loriculus_amabilis 	128.1725	1.2602
Loriculus_amabilis 	128.3062	1.0089
Loriculus_amabilis 	127.8288	0.3262
Loriculus_amabilis 	128.1650	1.2517
Loriculus_amabilis 	127.5804	0.9282
Loriculus_amabilis 	128.2997	2.0513
Loriculus_amabilis 	127.9559	0.9908
Loriculus_amabilis 	127.5000	0.8908
Loriculus_amabilis 	128.1670	1.1790
Loriculus_amabilis 	127.5316	0.9765
Loriculus_amabilis 	127.5323	0.9795
Loriculus_amabilis 	127.7380	0.6797
Loriculus_amabilis 	127.8817	0.4582
Loriculus_amabilis 	128.3002	1.0161
Loriculus_amabilis 	128.1833	1.2626
Loriculus_amabilis 	127.8847	0.3800
Loriculus_amabilis 	127.9004	0.4279
Loriculus_amabilis 	127.5680	0.9298
Loriculus_amabilis 	128.4850	1.3121
Loriculus_amabilis 	127.9641	0.9980
Loriculus_amabilis 	128.2286	1.0951
Loriculus_amabilis 	128.4635	2.0638
Loriculus_amabilis 	127.8699	0.6811
Loriculus_amabilis 	128.3812	1.4521
Loriculus_amabilis 	127.9039	0.4229
Loriculus_amabilis 	128.3479	1.4641
Loriculus_amabilis 	127.5012	-0.7157
Loriculus_amabilis 	127.8700	0.6811
Loriculus_amabilis 	128.0024	1.3979
Loriculus_amabilis 	128.3240	2.0422
Loriculus_amabilis 	128.2010	1.2707
Loriculus_amabilis 	128.3002	1.0161
Loriculus_amabilis 	127.6658	1.0545
Loriculus_amabilis 	128.0146	1.2848
Loriculus_amabilis 	127.7608	0.8052
Loriculus_amabilis 	128.1864	1.2582
Loriculus_amabilis 	128.0074	0.4775
Loriculus_amabilis 	127.8121	0.3287
Loriculus_amabilis 	127.8704	0.3379
Loriculus_amabilis 	127.4500	-0.6060
Loriculus_amabilis 	127.8758	0.4311
Loriculus_amabilis 	127.4585	-0.6405
Loriculus_amabilis 	127.5651	0.9325
Loriculus_amabilis 	127.8697	0.3371
Loriculus_amabilis 	127.9610	1.5670
Loriculus_amabilis 	127.6384	0.9332
Loriculus_amabilis 	127.4545	-0.6084
Loriculus_amabilis 	128.2850	1.0410
Loriculus_amabilis 	127.5557	0.9200
Loriculus_amabilis 	127.9647	0.9984
Loriculus_amabilis 	127.8871	0.3786
Loriculus_amabilis 	128.4122	2.2049
Loriculus_amabilis 	128.1768	1.2606
Loriculus_amabilis 	127.8782	0.4343
Loriculus_amabilis 	127.9039	0.4229
Loriculus_amabilis 	127.8032	1.1093
Loriculus_amabilis 	128.2372	1.0903
Loriculus_amabilis 	127.8426	1.8477
Loriculus_amabilis 	127.7281	0.4111
Loriculus_amabilis 	128.0006	1.0520
Loriculus_amabilis 	127.8731	0.4315
Loriculus_amabilis 	127.5734	0.9661
Loriculus_amabilis 	128.3050	1.0135
Loriculus_amabilis 	127.8771	0.4321
Loriculus_amabilis 	128.3048	1.0152
Loriculus_amabilis 	128.5479	2.1872
Loriculus_amabilis 	127.6468	0.3772
Loriculus_amabilis 	127.9648	0.9999
Loriculus_amabilis 	127.6236	0.7799
Loriculus_amabilis 	127.5684	0.4653
Loriculus_amabilis 	127.7992	0.3205
Loriculus_amabilis 	128.2233	1.1119
Loriculus_amabilis 	127.5951	0.4222
Loriculus_amabilis 	128.3077	2.1739
Loriculus_amabilis 	128.1146	1.1052
Loriculus_amabilis 	127.8972	0.4163
Loriculus_amabilis 	128.6938	1.2632
Loriculus_amabilis 	128.0445	0.4852
Loriculus_amabilis 	128.3550	2.0427
Loriculus_amabilis 	128.3719	2.1019
Loriculus_amabilis 	127.9623	0.9972
Loriculus_amabilis 	127.9030	0.8500
Loriculus_amabilis 	127.5623	0.9281
Loriculus_amabilis 	128.4903	2.0876
Loriculus_amabilis 	127.9634	0.9977
Loriculus_amabilis 	127.5621	0.9281
Loriculus_amabilis 	127.5548	0.9248
Loriculus_amabilis 	127.9650	0.9997
Loriculus_amabilis 	127.4689	-0.7259
Loriculus_amabilis 	128.2821	1.2507
Loriculus_amabilis 	128.1625	1.2503
Loriculus_amabilis 	127.8994	0.4216
Loriculus_amabilis 	127.9732	1.3013
Loriculus_amabilis 	128.3324	2.2853
Loriculus_amabilis 	128.2997	1.0165
Loriculus_amabilis 	127.9119	0.4489
Loriculus_amabilis 	128.2755	1.0519
Loriculus_amabilis 	127.9506	1.0146
Loriculus_amabilis 	128.1927	1.2635
Loriculus_amabilis 	128.2758	1.0519
Loriculus_amabilis 	127.8068	0.7324
Loriculus_amabilis 	128.1884	1.2616
Loriculus_amabilis 	127.5746	0.9480
Loriculus_amabilis 	127.9634	0.9976
Loriculus_amabilis 	127.7661	0.5739
Loriculus_amabilis 	127.9911	0.5568
Loriculus_amabilis 	128.0665	0.4769
Loriculus_amabilis 	128.2010	1.2707
Loriculus_amabilis 	127.8848	0.3825
Loriculus_amabilis 	128.0121	1.7070
Loriculus_amabilis 	128.2100	1.2749
Loriculus_amabilis 	127.8974	0.4146
Loriculus_amabilis 	128.1826	1.2620
Loriculus_amabilis 	127.8015	0.3282
Loriculus_amabilis 	127.5858	0.9313
Loriculus_amabilis 	127.9918	0.5498
Loriculus_amabilis 	128.2999	1.0165
Loriculus_amabilis 	127.8998	0.4291
Loriculus_amabilis 	127.9559	0.9909
Loriculus_amabilis 	128.3054	0.9526
Loriculus_amabilis 	127.9037	0.4230
Loriculus_amabilis 	128.3048	1.0152
Loriculus_amabilis 	128.3002	1.0161
Loriculus_amabilis 	128.1843	1.2577
Loriculus_amabilis 	127.8852	0.4544
Loriculus_amabilis 	127.8042	0.7357
Ceyx_fallax 	125.1793	1.3866
Ceyx_fallax 	121.8721	0.6634
Ceyx_fallax 	125.1636	1.5644
Ceyx_fallax 	119.6611	-4.7591
Ceyx_fallax 	124.8585	1.3596
Ceyx_fallax 	122.9564	-5.2702
Ceyx_fallax 	123.9678	0.4453
Ceyx_fallax 	125.1573	1.5702
Ceyx_fallax 	119.7402	-5.0286
Ceyx_fallax 	125.1720	1.5579
Ceyx_fallax 	125.1634	1.5593
Ceyx_fallax 	124.2790	0.4032
Ceyx_fallax 	125.1629	1.5600
Ceyx_fallax 	125.1642	1.4626
Ceyx_fallax 	120.8289	1.2198
Ceyx_fallax 	124.8499	1.3497
Ceyx_fallax 	122.1220	0.5892
Ceyx_fallax 	119.6828	-5.0158
Ceyx_fallax 	125.1248	1.5742
Ceyx_fallax 	119.7388	-5.0516
Ceyx_fallax 	122.8751	-1.2486
Ceyx_fallax 	120.1637	-1.2040
Ceyx_fallax 	125.1617	1.5712
Ceyx_fallax 	119.9437	-0.7932
Ceyx_fallax 	125.1430	1.5549
Ceyx_fallax 	125.1882	1.5082
Ceyx_fallax 	125.1629	1.5623
Ceyx_fallax 	125.1428	1.5555
Ceyx_fallax 	124.2766	0.4044
Ceyx_fallax 	123.1010	-4.4641
Ceyx_fallax 	125.1607	1.5956
Ceyx_fallax 	122.9147	-5.2254
Ceyx_fallax 	125.1706	1.5628
Ceyx_fallax 	123.2888	0.5045
Ceyx_fallax 	125.2310	1.5240
Ceyx_fallax 	123.9022	0.5623
Ceyx_fallax 	125.1516	1.5603
Ceyx_fallax 	125.1538	1.5600
Ceyx_fallax 	125.1640	1.5593
Ceyx_fallax 	122.8881	-5.2021
Ceyx_fallax 	125.1535	1.5551
Ceyx_fallax 	120.5300	-1.8358
Ceyx_fallax 	119.9400	-4.1034
Ceyx_fallax 	123.9084	0.5685
Ceyx_fallax 	121.8218	0.6563
Ceyx_fallax 	119.7401	-5.0286
Ceyx_fallax 	124.2591	0.6632
Ceyx_fallax 	122.8957	-5.1798
Ceyx_fallax 	121.0815	-2.9779
Ceyx_fallax 	123.9716	0.4280
Ceyx_fallax 	125.1551	1.5665
Ceyx_fallax 	119.7431	-5.0238
Ceyx_fallax 	122.3016	0.7928
Ceyx_fallax 	125.1615	1.5649
Ceyx_fallax 	124.8470	1.4950
Ceyx_fallax 	125.1569	1.5858
Ceyx_fallax 	125.1537	1.5605
Ceyx_fallax 	125.1321	1.5555
Ceyx_fallax 	125.1578	1.5704
Ceyx_fallax 	122.1095	0.5392
Ceyx_fallax 	125.1881	1.5083
Ceyx_fallax 	120.3050	-1.3174
Ceyx_fallax 	125.1444	1.5556
Ceyx_fallax 	120.1461	-1.2130
Ceyx_fallax 	125.1374	1.5203
Ceyx_fallax 	122.9420	0.7823
Ceyx_fallax 	124.1224	0.6961
Ceyx_fallax 	125.1634	1.5594
Ceyx_fallax 	125.1995	1.5195
Ceyx_fallax 	124.3780	0.7907
Ceyx_fallax 	119.4019	-5.4302
Ceyx_fallax 	122.3642	0.7828
Ceyx_fallax 	125.1553	1.5667
Ceyx_fallax 	125.1569	1.5671
Ceyx_fallax 	125.1375	1.5213
Ceyx_fallax 	122.1258	-4.4579
Ceyx_fallax 	125.1408	1.6226
Ceyx_fallax 	119.9920	-1.1142
Ceyx_fallax 	122.8725	-5.2090
Ceyx_fallax 	123.1864	0.5508
Ceyx_fallax 	125.1426	1.5557
Ceyx_fallax 	123.9702	0.4508
Ceyx_fallax 	123.9032	0.5625
Ceyx_fallax 	125.1596	1.5692
Ceyx_fallax 	123.1627	-4.5892
Ceyx_fallax 	125.1373	1.5580
Ceyx_fallax 	125.1883	1.5083
Ceyx_fallax 	125.1560	1.5586
Ceyx_fallax 	125.1634	1.5594
Ceyx_fallax 	123.8841	0.5456
Ceyx_fallax 	125.1554	1.5670
Ceyx_fallax 	125.1741	1.5582
Ceyx_fallax 	125.1468	1.5994
Ceyx_fallax 	125.1607	1.5717
Ceyx_fallax 	125.1741	1.5582
Ceyx_fallax 	125.1602	1.5684
Ceyx_fallax 	124.3830	0.8180
Ceyx_fallax 	119.7952	-5.1732
Ceyx_fallax 	125.1391	1.6169
Ceyx_fallax 	125.1609	1.5725
Ceyx_fallax 	125.1618	1.5709
Ceyx_fallax 	125.1425	1.5547
Ceyx_fallax 	121.8331	0.6963
Ceyx_fallax 	125.1607	1.5689
Ceyx_fallax 	125.1424	1.5552
Ceyx_fallax 	119.7435	-0.6709
Ceyx_fallax 	119.9918	-1.1143
Ceyx_fallax 	125.1423	1.5544
Ceyx_fallax 	125.1586	1.5699
Ceyx_fallax 	123.7125	0.5581
Ceyx_fallax 	123.9024	0.5677
Ceyx_fallax 	119.7378	-5.0503
Ceyx_fallax 	122.1240	0.5782
Ceyx_fallax 	125.1679	1.5660
Ceyx_fallax 	124.1165	0.5859
Ceyx_fallax 	123.2802	0.5071
Ceyx_fallax 	125.1735	1.5520
Ceyx_fallax 	125.1608	1.5669
Trichastoma_celebense 	120.3021	-1.3224
Trichastoma_celebense 	125.1727	1.5614
Trichastoma_celebense 	121.9099	-0.3674
Trichastoma_celebense 	124.1184	0.6989
Trichastoma_celebense 	124.3830	0.8180
Trichastoma_celebense 	125.1335	1.5385
Trichastoma_celebense 	123.9035	0.5623
Trichastoma_celebense 	125.1516	1.5594
Trichastoma_celebense 	120.5280	-1.8495
Trichastoma_celebense 	122.0030	-0.3955
Trichastoma_celebense 	119.6760	-5.0184
Trichastoma_celebense 	120.3086	-1.3248
Trichastoma_celebense 	124.1230	0.5965
Trichastoma_celebense 	122.7861	-0.9879
Trichastoma_celebense 	124.8711	1.3422
Trichastoma_celebense 	120.3089	-1.3244
Trichastoma_celebense 	119.9032	-5.2907
Trichastoma_celebense 	119.9437	-0.7932
Trichastoma_celebense 	125.1535	1.5551
Trichastoma_celebense 	123.0091	0.5494
Trichastoma_celebense 	124.8715	1.3440
Trichastoma_celebense 	124.8707	1.3481
Trichastoma_celebense 	124.8708	1.3410
Trichastoma_celebense 	124.8589	1.3582
Trichastoma_celebense 	123.8300	0.5940
Trichastoma_celebense 	119.9603	-1.0679
Trichastoma_celebense 	125.1731	1.5583
Trichastoma_celebense 	125.0361	1.4442
Trichastoma_celebense 	123.9725	0.4249
Trichastoma_celebense 	124.8708	1.3419
Trichastoma_celebense 	123.3714	-0.6369
Trichastoma_celebense 	124.8453	1.3373
Trichastoma_celebense 	125.1735	1.5586
Trichastoma_celebense 	122.9997	0.6181
Trichastoma_celebense 	123.1768	0.5429
Trichastoma_celebense 	120.0988	-1.8003
Trichastoma_celebense 	119.9294	-1.0063
Trichastoma_celebense 	124.8981	1.2266
Trichastoma_celebense 	120.3131	-1.4072
Trichastoma_celebense 	122.5687	-5.5240
Trichastoma_celebense 	122.1986	-1.0025
Trichastoma_celebense 	122.0563	-0.2527
Trichastoma_celebense 	125.1634	1.5593
Trichastoma_celebense 	119.7310	-0.6518
Trichastoma_celebense 	119.7486	-5.0231
Trichastoma_celebense 	120.3348	-1.5945
Trichastoma_celebense 	121.8721	0.6634
Trichastoma_celebense 	119.8634	-2.9060
Trichastoma_celebense 	119.7378	-5.0503
Trichastoma_celebense 	119.9949	-1.1185
Trichastoma_celebense 	124.8717	1.3419
Trichastoma_celebense 	124.1189	0.5887
Trichastoma_celebense 	121.8234	-0.4344
Trichastoma_celebense 	123.0714	-4.4921
Trichastoma_celebense 	124.1194	0.6984
Trichastoma_celebense 	119.9193	-5.2710
Trichastoma_celebense 	124.8961	1.5020
Trichastoma_celebense 	119.8772	-2.9117
Trichastoma_celebense 	124.8681	1.3511
Trichastoma_celebense 	124.8357	1.3552
Trichastoma_celebense 	120.3065	-1.2924
Trichastoma_celebense 	123.0980	-4.1077
Trichastoma_celebense 	119.6563	-5.2385
Trichastoma_celebense 	124.8113	1.5697
Trichastoma_celebense 	125.1534	1.5643
Trichastoma_celebense 	120.5396	-1.7510
Trichastoma_celebense 	125.1444	1.5556
Trichastoma_celebense 	125.1676	1.5665
Trichastoma_celebense 	122.8737	-1.2949
Trichastoma_celebense 	125.1532	1.5647
Trichastoma_celebense 	123.1654	-4.6077
Trichastoma_celebense 	125.1335	1.5386
Trichastoma_celebense 	120.3226	-1.3697
Trichastoma_celebense 	124.7976	1.3500
Trichastoma_celebense 	124.1165	0.5859
Trichastoma_celebense 	123.9775	0.4504
Trichastoma_celebense 	122.9420	0.7823
Trichastoma_celebense 	123.0774	0.6755
Trichastoma_celebense 	121.2123	-3.6241
Trichastoma_celebense 	119.7378	-5.0503
Trichastoma_celebense 	125.1538	1.5600
Trichastoma_celebense 	125.1626	1.5695
Trichastoma_celebense 	122.1249	0.5881
Trichastoma_celebense 	124.6773	1.0149
Trichastoma_celebense 	124.8411	1.5001
Trichastoma_celebense 	125.1888	1.5214
Trichastoma_celebense 	125.1583	1.5698
Trichastoma_celebense 	119.6124	-4.9153
Trichastoma_celebense 	125.1590	1.5638
Trichastoma_celebense 	125.1373	1.5174
Trichastoma_celebense 	124.8689	1.3501
Trichastoma_celebense 	119.9795	-0.9681
Trichastoma_celebense 	120.2069	-1.2380
Trichastoma_celebense 	122.8916	-5.1936
Trichastoma_celebense 	119.8653	-2.9657
Trichastoma_celebense 	122.9060	-5.1864
Trichastoma_celebense 	123.0690	-4.4911
Trichastoma_celebense 	125.1313	1.5317
Trichastoma_celebense 	124.4004	0.7837
Trichastoma_celebense 	124.8640	1.3480
Trichastoma_celebense 	121.8331	0.6963
Trichastoma_celebense 	121.8106	0.6536
Trichastoma_celebense 	125.1642	1.4626
Trichastoma_celebense 	119.6844	-5.0166
Trichastoma_celebense 	120.3086	-1.3257
Trichastoma_celebense 	120.3089	-1.3261
Trichastoma_celebense 	125.1636	1.5644
Trichastoma_celebense 	125.1595	1.5710
Trichastoma_celebense 	120.2783	-1.3052
Trichastoma_celebense 	125.2296	1.4655
Trichastoma_celebense 	125.1616	1.5711
Trichastoma_celebense 	120.0895	-5.5839
Trichastoma_celebense 	120.3957	-3.6631
Trichastoma_celebense 	125.1571	1.6792
Trichastoma_celebense 	122.7928	-0.9966
Trichastoma_celebense 	120.5162	-1.6080
Trichastoma_celebense 	124.4032	0.7957
Trichastoma_celebense 	119.8668	-5.2426
Trichastoma_celebense 	119.8731	-3.0051
Trichastoma_celebense 	125.1335	1.5386
Trichastoma_celebense 	122.7933	-0.9568
Trichastoma_celebense 	119.4617	-5.0913
Trichastoma_celebense 	122.0642	-0.2526
Trichastoma_celebense 	122.0556	-0.2531
Trichastoma_celebense 	121.9433	0.4931
Trichastoma_celebense 	125.1577	1.5673
Trichastoma_celebense 	123.0760	-4.4939
Trichastoma_celebense 	120.3143	-1.3269
Trichastoma_celebense 	124.8521	1.4727
Trichastoma_celebense 	125.1883	1.5083
Trichastoma_celebense 	125.1492	1.5984
Trichastoma_celebense 	124.8624	1.3533
Trichastoma_celebense 	123.2888	0.5045
Trichastoma_celebense 	125.1614	1.5722
Trichastoma_celebense 	120.1142	-1.2719
Trichastoma_celebense 	124.8187	1.5784
Trichastoma_celebense 	121.1614	-3.6408
Trichastoma_celebense 	125.1027	1.6069
Trichastoma_celebense 	120.3313	-1.5679
Trichastoma_celebense 	125.1638	1.5591
Trichastoma_celebense 	125.1581	1.5700
Trichastoma_celebense 	119.8988	-2.9799
Trichastoma_celebense 	120.2761	-1.6701
Trichastoma_celebense 	122.6070	-5.4769
Trichastoma_celebense 	125.1408	1.6226
Trichastoma_celebense 	124.8360	1.3483
Trichastoma_celebense 	125.1573	1.5699
Trichastoma_celebense 	125.1793	1.3866
Trichastoma_celebense 	119.7429	-5.0232
Trichastoma_celebense 	124.3780	0.7907
Trichastoma_celebense 	123.9632	0.4660
Trichastoma_celebense 	119.6346	-5.2428
Trichastoma_celebense 	124.4000	0.7818
Trichastoma_celebense 	119.7431	-5.0238
Trichastoma_celebense 	122.1232	-4.4617
Trichastoma_celebense 	124.8708	1.3492
Trichastoma_celebense 	121.7458	1.0279
Trichastoma_celebense 	125.1322	1.5548
Trichastoma_celebense 	119.9083	-0.9519
Trichastoma_celebense 	121.8869	-0.3463
Trichastoma_celebense 	122.8277	-4.4286
Trichastoma_celebense 	119.6674	-5.2247
Trichastoma_celebense 	124.1224	0.6961
Trichastoma_celebense 	124.1189	0.5887
Trichastoma_celebense 	123.0058	-0.8936
Trichastoma_celebense 	125.1609	1.5725
Trichastoma_celebense 	119.5498	-5.0773
Trichastoma_celebense 	125.1586	1.5745
Trichastoma_celebense 	120.3078	-1.3233
